freq__2019-06-28_13-14-55_,rs__2019-06-28_13-14-55_,xs__2019-06-28_13-14-55_,freq__2019-06-28_13-20-55_,rs__2019-06-28_13-20-55_,xs__2019-06-28_13-20-55_,freq__2019-06-28_15-53-41_,rs__2019-06-28_15-53-41_,xs__2019-06-28_15-53-41_
54484511.0,10.8203125,-123.3125,54244251.0,10.3671875,-124.625,54460697.0,10.4765625,-122.9375
54484546.0,10.8359375,-123.1875,54244551.0,10.359375,-124.625,54460715.0,10.453125,-122.875
54484581.0,10.890625,-123.0625,54244851.0,10.3671875,-124.625,54460732.0,10.4609375,-122.9375
54484616.0,10.8984375,-123.0,54245151.0,10.3359375,-124.625,54460750.0,10.46875,-122.875
54484652.0,10.9453125,-122.8125,54245452.0,10.3671875,-124.625,54460767.0,10.46875,-122.9375
54484687.0,10.96875,-122.6875,54245752.0,10.359375,-124.625,54460785.0,10.4453125,-122.9375
54484722.0,11.046875,-122.5,54246052.0,10.3671875,-124.625,54460802.0,10.46875,-122.9375
54484757.0,11.109375,-122.375,54246352.0,10.359375,-124.625,54460820.0,10.4296875,-122.9375
54484792.0,11.1875,-122.1875,54246652.0,10.359375,-124.625,54460837.0,10.4609375,-122.875
54484827.0,11.25,-121.9375,54246952.0,10.359375,-124.625,54460855.0,10.46875,-122.875
54484862.0,11.359375,-121.75,54247252.0,10.3671875,-124.625,54460872.0,10.453125,-122.875
54484897.0,11.4765625,-121.5,54247553.0,10.375,-124.625,54460890.0,10.5,-122.875
54484932.0,11.6640625,-121.1875,54247853.0,10.375,-124.625,54460907.0,10.4765625,-122.875
54484967.0,11.8125,-120.9375,54248153.0,10.3515625,-124.625,54460925.0,10.4609375,-122.9375
54485002.0,12.03125,-120.5625,54248453.0,10.3671875,-124.625,54460942.0,10.4609375,-122.875
54485037.0,12.3359375,-120.1875,54248753.0,10.3671875,-124.625,54460960.0,10.453125,-122.875
54485072.0,12.703125,-119.75,54249053.0,10.3671875,-124.625,54460977.0,10.484375,-122.875
54485107.0,13.1640625,-119.25,54249353.0,10.375,-124.625,54460995.0,10.453125,-122.875
54485142.0,13.765625,-118.75,54249654.0,10.3671875,-124.625,54461012.0,10.46875,-122.875
54485177.0,14.609375,-118.1875,54249954.0,10.3515625,-124.625,54461030.0,10.4609375,-122.875
54485212.0,15.6953125,-117.625,54250254.0,10.375,-124.625,54461047.0,10.46875,-122.875
54485247.0,17.171875,-117.1875,54250554.0,10.375,-124.625,54461065.0,10.4765625,-122.875
54485282.0,19.15625,-117.0625,54250854.0,10.3671875,-124.625,54461082.0,10.484375,-122.875
54485317.0,21.578125,-117.5625,54251154.0,10.3515625,-124.625,54461100.0,10.4609375,-122.875
54485352.0,24.140625,-119.1875,54251455.0,10.3515625,-124.625,54461117.0,10.46875,-122.875
54485387.0,26.140625,-122.125,54251755.0,10.3515625,-124.625,54461135.0,10.46875,-122.875
54485422.0,26.703125,-125.875,54252055.0,10.359375,-124.625,54461152.0,10.484375,-122.875
54485457.0,25.484375,-129.375,54252355.0,10.375,-124.625,54461170.0,10.46875,-122.875
54485492.0,23.171875,-131.75,54252655.0,10.3671875,-124.625,54461187.0,10.4765625,-122.875
54485527.0,20.75,-132.75,54252955.0,10.3515625,-124.625,54461205.0,10.4921875,-122.875
54485562.0,18.671875,-133.0,54253255.0,10.3671875,-124.5625,54461222.0,10.4921875,-122.875
54485597.0,17.0625,-132.875,54253556.0,10.375,-124.625,54461240.0,10.4453125,-122.875
54485632.0,15.8203125,-132.625,54253856.0,10.3828125,-124.625,54461257.0,10.4765625,-122.875
54485668.0,14.8828125,-132.125,54254156.0,10.3828125,-124.625,54461275.0,10.46875,-122.875
54485703.0,14.1484375,-131.75,54254456.0,10.3671875,-124.625,54461293.0,10.46875,-122.875
54485738.0,13.5859375,-131.25,54254756.0,10.3671875,-124.625,54461310.0,10.46875,-122.875
54485773.0,13.1015625,-130.875,54255056.0,10.3828125,-124.625,54461328.0,10.4765625,-122.875
54485808.0,12.7890625,-130.625,54255356.0,10.3515625,-124.625,54461345.0,10.46875,-122.875
54485843.0,12.5,-130.25,54255657.0,10.375,-124.5625,54461363.0,10.484375,-122.875
54485878.0,12.2734375,-130.0,54255957.0,10.3515625,-124.625,54461380.0,10.4765625,-122.875
54485913.0,12.0703125,-129.625,54256257.0,10.375,-124.625,54461398.0,10.46875,-122.8125
54485948.0,11.921875,-129.5,54256557.0,10.3671875,-124.625,54461415.0,10.4765625,-122.875
54485983.0,11.78125,-129.25,54256857.0,10.375,-124.625,54461433.0,10.4765625,-122.875
54486018.0,11.6796875,-129.0,54257157.0,10.3984375,-124.5625,54461450.0,10.453125,-122.875
54486053.0,11.5546875,-128.875,54257458.0,10.359375,-124.5625,54461468.0,10.4765625,-122.8125
54486088.0,11.484375,-128.75,54257758.0,10.359375,-124.625,54461485.0,10.46875,-122.875
54486123.0,11.421875,-128.625,54258058.0,10.3515625,-124.625,54461503.0,10.46875,-122.8125
54486158.0,11.328125,-128.5,54258358.0,10.359375,-124.625,54461520.0,10.46875,-122.8125
54486193.0,11.2734375,-128.375,54258658.0,10.3671875,-124.625,54461538.0,10.484375,-122.8125
54486228.0,11.203125,-128.25,54258958.0,10.3671875,-124.625,54461555.0,10.46875,-122.8125
54486263.0,11.15625,-128.125,54259258.0,10.375,-124.5625,54461573.0,10.484375,-122.8125
54486298.0,11.1484375,-128.0,54259559.0,10.3828125,-124.5625,54461590.0,10.46875,-122.8125
54486333.0,11.1171875,-127.9375,54259859.0,10.359375,-124.5625,54461608.0,10.4765625,-122.8125
