date,time,pressure,pressure_setpoint,mfc1_Ar,mfc2_Ar,rh,rh_setpoint,temp,bias,current,max_iv_current,max_cv_current,cv_area,low_freq_z,note
2019-06-27_17-42-14,26.459,,,,,3.991,2.0,,,,,,,,pbi
2019-06-27_17-42-16,26.493,,,,,4.0,2.0,,,,,,,,pbi
2019-06-27_17-42-18,26.526,,,,,4.0,2.0,,,,,,,,pbi
2019-06-27_17-42-20,26.559,,,,,3.991,2.0,,,,,,,,pbi
2019-06-27_17-42-22,26.592,,,,,3.991,2.0,,,,,,,,pbi
2019-06-27_17-42-24,26.626,,,,,4.009,2.0,,,,,,,,pbi
2019-06-27_17-42-26,26.659,,,,,3.991,2.0,,,,,,,,pbi
2019-06-27_17-42-28,26.693,,,,,3.982,2.0,,,,,,,,pbi
2019-06-27_17-42-30,26.726,,,,,4.0,2.0,,,,,,,,pbi
2019-06-27_17-42-32,26.759,,,,,3.991,2.0,,,,,,,,pbi
2019-06-27_17-42-34,26.793,,,,,4.0,2.0,,,,,,,,pbi
2019-06-27_17-42-36,26.826,,,,,3.991,2.0,,,,,,,,pbi
2019-06-27_17-42-38,26.86,,,,,3.991,2.0,,,,,,,,pbi
2019-06-27_17-42-40,26.892,,,,,4.0,2.0,,,,,,,,pbi
2019-06-27_17-42-42,26.926,,,,,4.0,2.0,,,,,,,,pbi
2019-06-27_17-42-44,26.96,,,,,4.009,2.0,,,,,,,,pbi
2019-06-27_17-42-46,26.992,,,,,4.0,2.0,,,,,,,,pbi
2019-06-27_17-42-48,27.026,,,,,3.955,2.0,,,,,,,,pbi
2019-06-27_17-42-50,27.059,,,,,3.964,2.0,,,,,,,,pbi
2019-06-27_17-42-52,27.092,,,,,4.018,2.0,,,,,,,,pbi
2019-06-27_17-42-54,27.126,,,,,4.0,2.0,,,,,,,,pbi
2019-06-27_17-42-56,27.159,,,,,4.0,2.0,,,,,,,,pbi
2019-06-27_17-42-58,27.193,,,,,3.937,2.0,,,,,,,,pbi
2019-06-27_17-43-00,27.226,,,,,4.009,2.0,,,,,,,,pbi
2019-06-27_17-43-02,27.259,,,,,4.009,2.0,,,,,,,,pbi
2019-06-27_17-43-04,27.292,,,,,4.009,2.0,,,,,,,,pbi
2019-06-27_17-43-06,27.326,,,,,4.009,2.0,,,,,,,,pbi
2019-06-27_17-43-08,27.359,,,,,4.0,2.0,,,,,,,,pbi
2019-06-27_17-43-10,27.392,,,,,4.009,2.0,,,,,,,,pbi
2019-06-27_17-43-12,27.425,,,,,4.018,2.0,,,,,,,,pbi
2019-06-27_17-43-14,27.459,,,,,4.009,2.0,,,,,,,,pbi
2019-06-27_17-43-16,27.492,,,,,4.0,2.0,,,,,,,,pbi
2019-06-27_17-43-18,27.526,,,,,4.018,2.0,,,,,,,,pbi
2019-06-27_17-43-20,27.559,,,,,4.027,2.0,,,,,,,,pbi
2019-06-27_17-43-22,27.592,,,,,4.018,2.0,,,,,,,,pbi
2019-06-27_17-43-24,27.626,,,,,4.027,2.0,,,,,,,,pbi
2019-06-27_17-43-26,27.659,,,,,4.018,2.0,,,,,,,,pbi
2019-06-27_17-43-28,27.692,,,,,4.018,2.0,,,,,,,,pbi
2019-06-27_17-43-30,27.726,,,,,4.036,2.0,,,,,,,,pbi
2019-06-27_17-43-32,27.759,,,,,4.036,2.0,,,,,,,,pbi
2019-06-27_17-43-34,27.793,,,,,4.036,2.0,,,,,,,,pbi
2019-06-27_17-43-36,27.826,,,,,4.036,2.0,,,,,,,,pbi
2019-06-27_17-43-38,27.86,,,,,4.027,2.0,,,,,,,,pbi
2019-06-27_17-43-40,27.893,,,,,4.036,2.0,,,,,,,,pbi
2019-06-27_17-43-42,27.927,,,,,4.036,2.0,,,,,,,,pbi
2019-06-27_17-43-44,27.96,,,,,4.036,2.0,,,,,,,,pbi
2019-06-27_17-43-46,27.993,,,,,4.027,2.0,,,,,,,,pbi
2019-06-27_17-43-48,28.027,,,,,4.036,2.0,,,,,,,,pbi
2019-06-27_17-43-50,28.06,,,,,4.036,2.0,,,,,,,,pbi
2019-06-27_17-43-52,28.093,,,,,4.036,2.0,,,,,,,,pbi
2019-06-27_17-43-54,28.126,,,,,4.036,2.0,,,,,,,,pbi
2019-06-27_17-43-56,28.16,,,,,4.036,2.0,,,,,,,,pbi
2019-06-27_17-43-58,28.194,,,,,4.045,2.0,,,,,,,,pbi
2019-06-27_17-44-00,28.226,,,,,4.045,2.0,,,,,,,,pbi
2019-06-27_17-44-02,28.261,,,,,4.054,2.0,,,,,,,,pbi
2019-06-27_17-44-04,28.293,,,,,4.063,2.0,,,,,,,,pbi
2019-06-27_17-44-06,28.326,,,,,4.054,2.0,,,,,,,,pbi
2019-06-27_17-44-08,28.361,,,,,4.045,2.0,,,,,,,,pbi
2019-06-27_17-44-10,28.393,,,,,4.054,2.0,,,,,,,,pbi
2019-06-27_17-44-12,28.426,,,,,4.184,2.0,,,,,,,,pbi
2019-06-27_17-44-14,28.461,,,,,4.045,2.0,,,,,,,,pbi
2019-06-27_17-44-16,28.493,,,,,4.045,2.0,,,,,,,,pbi
2019-06-27_17-44-18,28.527,,,,,4.045,2.0,,,,,,,,pbi
2019-06-27_17-44-20,28.56,,,,,4.045,2.0,,,,,,,,pbi
2019-06-27_17-44-22,28.593,,,,,4.054,2.0,,,,,,,,pbi
2019-06-27_17-44-24,28.627,,,,,4.045,2.0,,,,,,,,pbi
2019-06-27_17-44-26,28.66,,,,,4.054,2.0,,,,,,,,pbi
2019-06-27_17-44-28,28.693,,,,,4.091,2.0,,,,,,,,pbi
2019-06-27_17-44-30,28.727,,,,,4.073,2.0,,,,,,,,pbi
2019-06-27_17-44-32,28.76,,,,,4.063,2.0,,,,,,,,pbi
2019-06-27_17-44-34,28.794,,,,,4.073,2.0,,,,,,,,pbi
2019-06-27_17-44-36,28.826,,,,,4.073,2.0,,,,,,,,pbi
2019-06-27_17-44-38,28.86,,,,,4.073,2.0,,,,,,,,pbi
2019-06-27_17-44-40,28.893,,,,,4.073,2.0,,,,,,,,pbi
2019-06-27_17-44-42,28.926,,,,,4.063,2.0,,,,,,,,pbi
2019-06-27_17-44-44,28.96,,,,,4.073,2.0,,,,,,,,pbi
2019-06-27_17-44-46,28.993,,,,,4.063,2.0,,,,,,,,pbi
2019-06-27_17-44-48,29.026,,,,,4.073,2.0,,,,,,,,pbi
2019-06-27_17-44-50,29.06,,,,,4.073,2.0,,,,,,,,pbi
2019-06-27_17-44-52,29.093,,,,,4.073,2.0,,,,,,,,pbi
2019-06-27_17-44-54,29.126,,,,,4.063,2.0,,,,,,,,pbi
2019-06-27_17-44-56,29.16,,,,,4.082,2.0,,,,,,,,pbi
2019-06-27_17-44-58,29.193,,,,,4.073,2.0,,,,,,,,pbi
2019-06-27_17-45-00,29.226,,,,,4.073,2.0,,,,,,,,pbi
2019-06-27_17-45-02,29.26,,,,,4.082,2.0,,,,,,,,pbi
2019-06-27_17-45-04,29.293,,,,,4.082,2.0,,,,,,,,pbi
2019-06-27_17-45-06,29.327,,,,,4.073,2.0,,,,,,,,pbi
2019-06-27_17-45-08,29.361,,,,,4.082,2.0,,,,,,,,pbi
2019-06-27_17-45-10,29.395,,,,,4.091,2.0,,,,,,,,pbi
2019-06-27_17-45-12,29.427,,,,,4.091,2.0,,,,,,,,pbi
2019-06-27_17-45-14,29.461,,,,,4.073,2.0,,,,,,,,pbi
2019-06-27_17-45-16,29.494,,,,,4.073,2.0,,,,,,,,pbi
2019-06-27_17-45-18,29.528,,,,,4.073,2.0,,,,,,,,pbi
2019-06-27_17-45-20,29.561,,,,,4.082,2.0,,,,,,,,pbi
2019-06-27_17-45-22,29.595,,,,,4.073,2.0,,,,,,,,pbi
2019-06-27_17-45-24,29.628,,,,,4.1,2.0,,,,,,,,pbi
2019-06-27_17-45-26,29.662,,,,,4.082,2.0,,,,,,,,pbi
2019-06-27_17-45-28,29.694,,,,,4.073,2.0,,,,,,,,pbi
2019-06-27_17-45-30,29.729,,,,,4.082,2.0,,,,,,,,pbi
2019-06-27_17-45-32,29.761,,,,,4.091,2.0,,,,,,,,pbi
2019-06-27_17-45-34,29.794,,,,,4.1,2.0,,,,,,,,pbi
2019-06-27_17-45-36,29.828,,,,,4.063,2.0,,,,,,,,pbi
2019-06-27_17-45-38,29.862,,,,,4.1,2.0,,,,,,,,pbi
2019-06-27_17-45-40,29.894,,,,,4.1,2.0,,,,,,,,pbi
2019-06-27_17-45-42,29.928,,,,,4.1,2.0,,,,,,,,pbi
2019-06-27_17-45-44,29.962,,,,,4.1,2.0,,,,,,,,pbi
2019-06-27_17-45-46,29.995,,,,,4.1,2.0,,,,,,,,pbi
2019-06-27_17-45-48,30.028,,,,,4.091,2.0,,,,,,,,pbi
2019-06-27_17-45-50,30.062,,,,,4.091,2.0,,,,,,,,pbi
2019-06-27_17-45-52,30.094,,,,,4.119,2.0,,,,,,,,pbi
2019-06-27_17-45-54,30.128,,,,,4.109,2.0,,,,,,,,pbi
2019-06-27_17-45-56,30.161,,,,,4.119,2.0,,,,,,,,pbi
2019-06-27_17-45-58,30.195,,,,,4.109,2.0,,,,,,,,pbi
2019-06-27_17-46-00,30.228,,,,,4.109,2.0,,,,,,,,pbi
2019-06-27_17-46-02,30.262,,,,,4.119,2.0,,,,,,,,pbi
2019-06-27_17-46-04,30.296,,,,,4.109,2.0,,,,,,,,pbi
2019-06-27_17-46-06,30.328,,,,,4.1,2.0,,,,,,,,pbi
2019-06-27_17-46-08,30.361,,,,,4.128,2.0,,,,,,,,pbi
2019-06-27_17-46-10,30.394,,,,,4.119,2.0,,,,,,,,pbi
2019-06-27_17-46-12,30.428,,,,,4.073,2.0,,,,,,,,pbi
2019-06-27_17-46-14,30.462,,,,,4.119,2.0,,,,,,,,pbi
2019-06-27_17-46-16,30.494,,,,,4.109,2.0,,,,,,,,pbi
2019-06-27_17-46-18,30.529,,,,,4.119,2.0,,,,,,,,pbi
2019-06-27_17-46-20,30.561,,,,,4.082,2.0,,,,,,,,pbi
2019-06-27_17-46-22,30.595,,,,,4.128,2.0,,,,,,,,pbi
2019-06-27_17-46-24,30.628,,,,,4.119,2.0,,,,,,,,pbi
2019-06-27_17-46-26,30.662,,,,,4.119,2.0,,,,,,,,pbi
2019-06-27_17-46-28,30.695,,,,,4.119,2.0,,,,,,,,pbi
2019-06-27_17-46-30,30.728,,,,,4.137,2.0,,,,,,,,pbi
2019-06-27_17-46-32,30.761,,,,,4.128,2.0,,,,,,,,pbi
2019-06-27_17-46-34,30.795,,,,,4.137,2.0,,,,,,,,pbi
2019-06-27_17-46-36,30.828,,,,,4.137,2.0,,,,,,,,pbi
2019-06-27_17-46-38,30.861,,,,,4.137,2.0,,,,,,,,pbi
2019-06-27_17-46-40,30.894,,,,,4.128,2.0,,,,,,,,pbi
2019-06-27_17-46-42,30.928,,,,,4.137,2.0,,,,,,,,pbi
2019-06-27_17-46-44,30.961,,,,,4.128,2.0,,,,,,,,pbi
2019-06-27_17-46-46,30.995,,,,,4.128,2.0,,,,,,,,pbi
2019-06-27_17-46-48,31.028,,,,,4.128,2.0,,,,,,,,pbi
2019-06-27_17-46-50,31.062,,,,,4.137,2.0,,,,,,,,pbi
2019-06-27_17-46-52,31.095,,,,,4.128,2.0,,,,,,,,pbi
2019-06-27_17-46-54,31.128,,,,,4.137,2.0,,,,,,,,pbi
2019-06-27_17-46-56,31.161,,,,,4.147,2.0,,,,,,,,pbi
2019-06-27_17-46-58,31.195,,,,,4.137,2.0,,,,,,,,pbi
2019-06-27_17-47-00,31.229,,,,,4.147,2.0,,,,,,,,pbi
2019-06-27_17-47-02,31.262,,,,,4.147,2.0,,,,,,,,pbi
2019-06-27_17-47-04,31.295,,,,,4.137,2.0,,,,,,,,pbi
2019-06-27_17-47-06,31.329,,,,,4.137,2.0,,,,,,,,pbi
2019-06-27_17-47-08,31.362,,,,,4.137,2.0,,,,,,,,pbi
2019-06-27_17-47-10,31.395,,,,,4.156,2.0,,,,,,,,pbi
2019-06-27_17-47-12,31.428,,,,,4.147,2.0,,,,,,,,pbi
2019-06-27_17-47-14,31.462,,,,,4.137,2.0,,,,,,,,pbi
2019-06-27_17-47-16,31.494,,,,,4.119,2.0,,,,,,,,pbi
2019-06-27_17-47-18,31.528,,,,,4.147,2.0,,,,,,,,pbi
2019-06-27_17-47-20,31.561,,,,,4.147,2.0,,,,,,,,pbi
2019-06-27_17-47-22,31.595,,,,,4.156,2.0,,,,,,,,pbi
2019-06-27_17-47-24,31.628,,,,,4.156,2.0,,,,,,,,pbi
2019-06-27_17-47-26,31.661,,,,,4.156,2.0,,,,,,,,pbi
2019-06-27_17-47-28,31.694,,,,,4.147,2.0,,,,,,,,pbi
2019-06-27_17-47-30,31.728,,,,,4.147,2.0,,,,,,,,pbi
2019-06-27_17-47-32,31.761,,,,,4.156,2.0,,,,,,,,pbi
2019-06-27_17-47-34,31.795,,,,,4.147,2.0,,,,,,,,pbi
2019-06-27_17-47-36,31.828,,,,,4.184,2.0,,,,,,,,pbi
2019-06-27_17-47-38,31.862,,,,,4.165,2.0,,,,,,,,pbi
2019-06-27_17-47-40,31.894,,,,,4.156,2.0,,,,,,,,pbi
2019-06-27_17-47-42,31.928,,,,,4.156,2.0,,,,,,,,pbi
2019-06-27_17-47-44,31.961,,,,,4.156,2.0,,,,,,,,pbi
2019-06-27_17-47-46,31.995,,,,,4.175,2.0,,,,,,,,pbi
2019-06-27_17-47-48,32.029,,,,,4.175,2.0,,,,,,,,pbi
2019-06-27_17-47-50,32.062,,,,,4.165,2.0,,,,,,,,pbi
2019-06-27_17-47-52,32.095,,,,,4.194,2.0,,,,,,,,pbi
2019-06-27_17-47-54,32.129,,,,,4.184,2.0,,,,,,,,pbi
2019-06-27_17-47-56,32.161,,,,,4.165,2.0,,,,,,,,pbi
2019-06-27_17-47-58,32.195,,,,,4.184,2.0,,,,,,,,pbi
2019-06-27_17-48-00,32.228,,,,,4.184,2.0,,,,,,,,pbi
2019-06-27_17-48-02,32.262,,,,,4.184,2.0,,,,,,,,pbi
2019-06-27_17-48-04,32.294,,,,,4.165,2.0,,,,,,,,pbi
2019-06-27_17-48-06,32.328,,,,,4.184,2.0,,,,,,,,pbi
2019-06-27_17-48-08,32.361,,,,,4.175,2.0,,,,,,,,pbi
2019-06-27_17-48-10,32.395,,,,,4.184,2.0,,,,,,,,pbi
2019-06-27_17-48-12,32.429,,,,,4.194,2.0,,,,,,,,pbi
2019-06-27_17-48-14,32.462,,,,,4.184,2.0,,,,,,,,pbi
2019-06-27_17-48-16,32.494,,,,,4.184,2.0,,,,,,,,pbi
2019-06-27_17-48-18,32.529,,,,,4.184,2.0,,,,,,,,pbi
2019-06-27_17-48-20,32.561,,,,,4.175,2.0,,,,,,,,pbi
2019-06-27_17-48-22,32.595,,,,,4.175,2.0,,,,,,,,pbi
2019-06-27_17-48-24,32.628,,,,,4.184,2.0,,,,,,,,pbi
2019-06-27_17-48-26,32.662,,,,,4.175,2.0,,,,,,,,pbi
2019-06-27_17-48-28,32.695,,,,,4.194,2.0,,,,,,,,pbi
2019-06-27_17-48-30,32.729,,,,,4.203,2.0,,,,,,,,pbi
2019-06-27_17-48-32,32.761,,,,,4.194,2.0,,,,,,,,pbi
2019-06-27_17-48-34,32.794,,,,,4.194,2.0,,,,,,,,pbi
2019-06-27_17-48-36,32.828,,,,,4.203,2.0,,,,,,,,pbi
2019-06-27_17-48-38,32.862,,,,,4.203,2.0,,,,,,,,pbi
2019-06-27_17-48-40,32.895,,,,,4.203,2.0,,,,,,,,pbi
2019-06-27_17-48-42,32.928,,,,,4.194,2.0,,,,,,,,pbi
2019-06-27_17-48-44,32.961,,,,,4.203,2.0,,,,,,,,pbi
2019-06-27_17-48-46,32.995,,,,,4.212,2.0,,,,,,,,pbi
2019-06-27_17-48-48,33.028,,,,,4.194,2.0,,,,,,,,pbi
2019-06-27_17-48-50,33.062,,,,,4.203,2.0,,,,,,,,pbi
2019-06-27_17-48-52,33.095,,,,,4.203,2.0,,,,,,,,pbi
2019-06-27_17-48-54,33.128,,,,,4.222,2.0,,,,,,,,pbi
2019-06-27_17-48-56,33.162,,,,,4.203,2.0,,,,,,,,pbi
2019-06-27_17-48-58,33.195,,,,,4.194,2.0,,,,,,,,pbi
2019-06-27_17-49-00,33.228,,,,,4.222,2.0,,,,,,,,pbi
2019-06-27_17-49-02,33.262,,,,,4.212,2.0,,,,,,,,pbi
2019-06-27_17-49-04,33.295,,,,,4.212,2.0,,,,,,,,pbi
2019-06-27_17-49-06,33.329,,,,,4.212,2.0,,,,,,,,pbi
2019-06-27_17-49-08,33.362,,,,,4.203,2.0,,,,,,,,pbi
2019-06-27_17-49-10,33.396,,,,,4.455,2.0,,,,,,,,pbi
2019-06-27_17-49-12,33.429,,,,,4.222,2.0,,,,,,,,pbi
2019-06-27_17-49-14,33.462,,,,,4.212,2.0,,,,,,,,pbi
2019-06-27_17-49-16,33.495,,,,,4.212,2.0,,,,,,,,pbi
2019-06-27_17-49-18,33.529,,,,,4.203,2.0,,,,,,,,pbi
2019-06-27_17-49-20,33.562,,,,,4.212,2.0,,,,,,,,pbi
2019-06-27_17-49-22,33.596,,,,,4.231,2.0,,,,,,,,pbi
2019-06-27_17-49-24,33.629,,,,,4.222,2.0,,,,,,,,pbi
2019-06-27_17-49-26,33.662,,,,,4.222,2.0,,,,,,,,pbi
2019-06-27_17-49-28,33.695,,,,,4.212,2.0,,,,,,,,pbi
2019-06-27_17-49-30,33.728,,,,,4.212,2.0,,,,,,,,pbi
2019-06-27_17-49-32,33.762,,,,,4.222,2.0,,,,,,,,pbi
2019-06-27_17-49-34,33.795,,,,,4.222,2.0,,,,,,,,pbi
2019-06-27_17-49-36,33.828,,,,,4.241,2.0,,,,,,,,pbi
2019-06-27_17-49-38,33.862,,,,,4.241,2.0,,,,,,,,pbi
2019-06-27_17-49-40,33.896,,,,,4.231,2.0,,,,,,,,pbi
2019-06-27_17-49-42,33.929,,,,,4.222,2.0,,,,,,,,pbi
2019-06-27_17-49-44,33.963,,,,,4.222,2.0,,,,,,,,pbi
2019-06-27_17-49-46,33.995,,,,,4.222,2.0,,,,,,,,pbi
2019-06-27_17-49-48,34.028,,,,,4.222,2.0,,,,,,,,pbi
2019-06-27_17-49-50,34.063,,,,,4.231,2.0,,,,,,,,pbi
2019-06-27_17-49-52,34.096,,,,,4.231,2.0,,,,,,,,pbi
2019-06-27_17-49-54,34.129,,,,,4.175,2.0,,,,,,,,pbi
2019-06-27_17-49-56,34.162,,,,,4.251,2.0,,,,,,,,pbi
2019-06-27_17-49-58,34.196,,,,,4.251,2.0,,,,,,,,pbi
2019-06-27_17-50-00,34.229,,,,,4.251,2.0,,,,,,,,pbi
2019-06-27_17-50-02,34.262,,,,,4.241,2.0,,,,,,,,pbi
2019-06-27_17-50-04,34.295,,,,,4.241,2.0,,,,,,,,pbi
2019-06-27_17-50-06,34.329,,,,,4.251,2.0,,,,,,,,pbi
2019-06-27_17-50-08,34.363,,,,,4.241,2.0,,,,,,,,pbi
2019-06-27_17-50-10,34.396,,,,,4.241,2.0,,,,,,,,pbi
2019-06-27_17-50-12,34.429,,,,,4.26,2.0,,,,,,,,pbi
2019-06-27_17-50-14,34.462,,,,,4.279,2.0,,,,,,,,pbi
2019-06-27_17-50-16,34.495,,,,,4.26,2.0,,,,,,,,pbi
2019-06-27_17-50-18,34.528,,,,,4.241,2.0,,,,,,,,pbi
2019-06-27_17-50-20,34.562,,,,,4.251,2.0,,,,,,,,pbi
2019-06-27_17-50-22,34.596,,,,,4.251,2.0,,,,,,,,pbi
2019-06-27_17-50-24,34.629,,,,,4.26,2.0,,,,,,,,pbi
2019-06-27_17-50-26,34.663,,,,,4.26,2.0,,,,,,,,pbi
2019-06-27_17-50-28,34.696,,,,,4.241,2.0,,,,,,,,pbi
2019-06-27_17-50-30,34.728,,,,,4.241,2.0,,,,,,,,pbi
2019-06-27_17-50-32,34.762,,,,,4.241,2.0,,,,,,,,pbi
2019-06-27_17-50-34,34.795,,,,,4.251,2.0,,,,,,,,pbi
2019-06-27_17-50-36,34.828,,,,,4.26,2.0,,,,,,,,pbi
2019-06-27_17-50-38,34.862,,,,,4.26,2.0,,,,,,,,pbi
2019-06-27_17-50-40,34.896,,,,,4.27,2.0,,,,,,,,pbi
2019-06-27_17-50-42,34.928,,,,,4.27,2.0,,,,,,,,pbi
2019-06-27_17-50-44,34.962,,,,,4.279,2.0,,,,,,,,pbi
2019-06-27_17-50-46,34.995,,,,,4.279,2.0,,,,,,,,pbi
2019-06-27_17-50-48,35.029,,,,,4.26,2.0,,,,,,,,pbi
2019-06-27_17-50-50,35.062,,,,,4.27,2.0,,,,,,,,pbi
2019-06-27_17-50-52,35.095,,,,,4.26,2.0,,,,,,,,pbi
2019-06-27_17-50-54,35.128,,,,,4.279,2.0,,,,,,,,pbi
2019-06-27_17-50-56,35.163,,,,,4.27,2.0,,,,,,,,pbi
2019-06-27_17-50-58,35.195,,,,,4.279,2.0,,,,,,,,pbi
2019-06-27_17-51-00,35.229,,,,,4.26,2.0,,,,,,,,pbi
2019-06-27_17-51-02,35.262,,,,,4.27,2.0,,,,,,,,pbi
2019-06-27_17-51-04,35.295,,,,,4.26,2.0,,,,,,,,pbi
2019-06-27_17-51-06,35.329,,,,,4.27,2.0,,,,,,,,pbi
2019-06-27_17-51-08,35.362,,,,,4.27,2.0,,,,,,,,pbi
2019-06-27_17-51-10,35.395,,,,,4.279,2.0,,,,,,,,pbi
2019-06-27_17-51-12,35.429,,,,,4.27,2.0,,,,,,,,pbi
2019-06-27_17-51-14,35.462,,,,,4.27,2.0,,,,,,,,pbi
2019-06-27_17-51-16,35.496,,,,,4.279,2.0,,,,,,,,pbi
2019-06-27_17-51-18,35.528,,,,,4.27,2.0,,,,,,,,pbi
2019-06-27_17-51-20,35.563,,,,,4.27,2.0,,,,,,,,pbi
2019-06-27_17-51-22,35.595,,,,,4.27,2.0,,,,,,,,pbi
2019-06-27_17-51-24,35.629,,,,,4.289,2.0,,,,,,,,pbi
2019-06-27_17-51-26,35.662,,,,,4.27,2.0,,,,,,,,pbi
2019-06-27_17-51-28,35.695,,,,,4.289,2.0,,,,,,,,pbi
2019-06-27_17-51-30,35.728,,,,,4.279,2.0,,,,,,,,pbi
2019-06-27_17-51-32,35.762,,,,,4.27,2.0,,,,,,,,pbi
2019-06-27_17-51-34,35.795,,,,,4.299,2.0,,,,,,,,pbi
2019-06-27_17-51-36,35.829,,,,,4.289,2.0,,,,,,,,pbi
2019-06-27_17-51-38,35.862,,,,,4.279,2.0,,,,,,,,pbi
2019-06-27_17-51-40,35.895,,,,,4.27,2.0,,,,,,,,pbi
2019-06-27_17-51-42,35.929,,,,,4.299,2.0,,,,,,,,pbi
2019-06-27_17-51-44,35.962,,,,,4.279,2.0,,,,,,,,pbi
2019-06-27_17-51-46,35.995,,,,,4.27,2.0,,,,,,,,pbi
2019-06-27_17-51-48,36.029,,,,,4.289,2.0,,,,,,,,pbi
2019-06-27_17-51-50,36.062,,,,,4.289,2.0,,,,,,,,pbi
2019-06-27_17-51-52,36.095,,,,,4.299,2.0,,,,,,,,pbi
2019-06-27_17-51-54,36.128,,,,,4.279,2.0,,,,,,,,pbi
2019-06-27_17-51-56,36.163,,,,,4.289,2.0,,,,,,,,pbi
2019-06-27_17-51-58,36.195,,,,,4.308,2.0,,,,,,,,pbi
2019-06-27_17-52-00,36.229,,,,,4.308,2.0,,,,,,,,pbi
2019-06-27_17-52-02,36.262,,,,,4.299,2.0,,,,,,,,pbi
2019-06-27_17-52-04,36.295,,,,,4.299,2.0,,,,,,,,pbi
2019-06-27_17-52-06,36.328,,,,,4.299,2.0,,,,,,,,pbi
2019-06-27_17-52-08,36.362,,,,,4.299,2.0,,,,,,,,pbi
2019-06-27_17-52-10,36.395,,,,,4.308,2.0,,,,,,,,pbi
2019-06-27_17-52-12,36.428,,,,,4.299,2.0,,,,,,,,pbi
2019-06-27_17-52-14,36.463,,,,,4.308,2.0,,,,,,,,pbi
2019-06-27_17-52-16,36.496,,,,,4.308,2.0,,,,,,,,pbi
2019-06-27_17-52-18,36.529,,,,,4.299,2.0,,,,,,,,pbi
2019-06-27_17-52-20,36.562,,,,,4.308,2.0,,,,,,,,pbi
2019-06-27_17-52-22,36.595,,,,,4.308,2.0,,,,,,,,pbi
2019-06-27_17-52-24,36.628,,,,,4.328,2.0,,,,,,,,pbi
2019-06-27_17-52-26,36.663,,,,,4.337,2.0,,,,,,,,pbi
2019-06-27_17-52-28,36.695,,,,,4.308,2.0,,,,,,,,pbi
2019-06-27_17-52-30,36.728,,,,,4.308,2.0,,,,,,,,pbi
2019-06-27_17-52-32,36.762,,,,,4.357,2.0,,,,,,,,pbi
2019-06-27_17-52-34,36.796,,,,,4.318,2.0,,,,,,,,pbi
2019-06-27_17-52-36,36.828,,,,,4.328,2.0,,,,,,,,pbi
2019-06-27_17-52-38,36.862,,,,,4.318,2.0,,,,,,,,pbi
2019-06-27_17-52-40,36.895,,,,,4.308,2.0,,,,,,,,pbi
2019-06-27_17-52-42,36.928,,,,,4.318,2.0,,,,,,,,pbi
2019-06-27_17-52-44,36.962,,,,,4.318,2.0,,,,,,,,pbi
2019-06-27_17-52-46,36.995,,,,,4.337,2.0,,,,,,,,pbi
2019-06-27_17-52-48,37.029,,,,,4.318,2.0,,,,,,,,pbi
2019-06-27_17-52-50,37.062,,,,,4.328,2.0,,,,,,,,pbi
2019-06-27_17-52-52,37.096,,,,,4.337,2.0,,,,,,,,pbi
2019-06-27_17-52-54,37.129,,,,,4.328,2.0,,,,,,,,pbi
2019-06-27_17-52-56,37.162,,,,,4.328,2.0,,,,,,,,pbi
2019-06-27_17-52-58,37.195,,,,,4.337,2.0,,,,,,,,pbi
2019-06-27_17-53-00,37.229,,,,,4.347,2.0,,,,,,,,pbi
2019-06-27_17-53-02,37.262,,,,,4.328,2.0,,,,,,,,pbi
2019-06-27_17-53-04,37.296,,,,,4.337,2.0,,,,,,,,pbi
2019-06-27_17-53-06,37.329,,,,,4.337,2.0,,,,,,,,pbi
2019-06-27_17-53-08,37.362,,,,,4.328,2.0,,,,,,,,pbi
2019-06-27_17-53-10,37.396,,,,,4.328,2.0,,,,,,,,pbi
2019-06-27_17-53-12,37.429,,,,,4.337,2.0,,,,,,,,pbi
2019-06-27_17-53-14,37.463,,,,,4.347,2.0,,,,,,,,pbi
2019-06-27_17-53-16,37.495,,,,,4.347,2.0,,,,,,,,pbi
2019-06-27_17-53-18,37.528,,,,,4.347,2.0,,,,,,,,pbi
2019-06-27_17-53-20,37.563,,,,,4.347,2.0,,,,,,,,pbi
2019-06-27_17-53-22,37.595,,,,,4.357,2.0,,,,,,,,pbi
2019-06-27_17-53-24,37.629,,,,,4.357,2.0,,,,,,,,pbi
2019-06-27_17-53-26,37.662,,,,,4.347,2.0,,,,,,,,pbi
2019-06-27_17-53-28,37.695,,,,,4.357,2.0,,,,,,,,pbi
2019-06-27_17-53-30,37.729,,,,,4.367,2.0,,,,,,,,pbi
2019-06-27_17-53-32,37.762,,,,,4.367,2.0,,,,,,,,pbi
2019-06-27_17-53-34,37.796,,,,,4.357,2.0,,,,,,,,pbi
2019-06-27_17-53-36,37.829,,,,,4.367,2.0,,,,,,,,pbi
2019-06-27_17-53-38,37.862,,,,,4.337,2.0,,,,,,,,pbi
2019-06-27_17-53-40,37.895,,,,,4.357,2.0,,,,,,,,pbi
2019-06-27_17-53-42,37.928,,,,,4.357,2.0,,,,,,,,pbi
2019-06-27_17-53-44,37.963,,,,,4.357,2.0,,,,,,,,pbi
2019-06-27_17-53-46,37.995,,,,,4.376,2.0,,,,,,,,pbi
